! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Sparse Biadjacency Matrix, aka Stoichiometric Matrix, in CSV format
! 
! Generated by KPP-3.4.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
!        P.O. Sturm,  Univ. of Southern California, Los Angeles, CA, USA
! 
! File                 : gas_BiadjacencyMatrix.csv
! Equation file        : gas.kpp
! Output root filename : gas
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



species_name,species_index,reaction_index,stoichiometric_coefficient
CO2,653,1699,1
O3,719,1699,-1
OH,727,1699,1
C8BC,140,1700,1
SABINENE,531,1700,-1
CO2,653,1700,2
O3,719,1700,-1
LNBPINABO2,520,1701,1
SABINENE,531,1701,-1
NO3,732,1701,-1
BPINAO2,473,1702,1
CAMPHENE,518,1702,-1
OH,727,1702,-1
ROO6R1O2,488,1703,1
CAMPHENE,518,1703,-1
OH,727,1703,-1
NOPINONE,400,1704,1
CAMPHENE,518,1704,-1
HOCH2OOH,519,1704,0.37
O3,719,1704,-1
HO2,721,1704,0.16
CO,726,1704,0.63
OH,727,1704,0.16
CAMPHENE,518,1705,-1
NOPINOO,603,1705,1
CO2,653,1705,1
O3,719,1705,-1
CAMPHENE,518,1706,-1
NOPINDO2,533,1706,1
CO2,653,1706,1
O3,719,1706,-1
OH,727,1706,1
C8BC,140,1707,1
CAMPHENE,518,1707,-1
CO2,653,1707,2
O3,719,1707,-1
CAMPHENE,518,1708,-1
LNBPINABO2,520,1708,1
NO3,732,1708,-1
LCARBON,9,1709,4
LHAROM,281,1709,-1
CRESOL,420,1709,0.04
C6H5CH2O2,421,1709,0.03
TLBIPERO2,593,1709,0.79
TLEPOXMUC,615,1709,0.14
HO2,721,1709,0.18
OH,727,1709,-1
LCARBON,9,1710,4
LHAROM,281,1710,-1
C6H5CH2O2,421,1710,1
HNO3,671,1710,1
NO3,732,1710,-1
Cl,716,1711,-1
O3,719,1711,-1
O2,723,1711,1
ClO,729,1711,1
Cl,716,1712,1
O3P,720,1712,-1
O2,723,1712,1
ClO,729,1712,-1
Cl2,627,1713,1
O2,723,1713,1
ClO,729,1713,-2
Cl,716,1714,2
O2,723,1714,1
ClO,729,1714,-2
OClO,283,1715,1
Cl,716,1715,1
ClO,729,1715,-2
Cl2O2,30,1716,1
ClO,729,1716,-2
Cl2O2,30,1717,-1
ClO,729,1717,2
Cl2O3,31,1718,1
OClO,283,1718,-1
ClO,729,1718,-1
Cl2O,36,1719,-1
Cl2,627,1719,1
Cl,716,1719,-1
ClO,729,1719,1
H2,601,1720,-1
H,691,1720,1
HCl,712,1720,1
Cl,716,1720,-1
HCl,712,1721,1
Cl,716,1721,-1
HO2,721,1721,-1
O2,723,1721,1
Cl,716,1722,-1
HO2,721,1722,-1
OH,727,1722,1
ClO,729,1722,1
H2O2,668,1723,-1
HCl,712,1723,1
Cl,716,1723,-1
HO2,721,1723,1
HCl,712,1724,0.06
Cl,716,1724,0.94
HO2,721,1724,0.94
O2,723,1724,0.06
OH,727,1724,-1
ClO,729,1724,-1
HOCl,661,1725,1
HO2,721,1725,-1
O2,723,1725,1
ClO,729,1725,-1
HCl,712,1726,-1
H2O,714,1726,1
Cl,716,1726,1
OH,727,1726,-1
HOCl,661,1727,-1
H2O,714,1727,1
OH,727,1727,-1
ClO,729,1727,1
Cl2,627,1728,-1
HOCl,661,1728,1
Cl,716,1728,1
OH,727,1728,-1
Cl,716,1729,1
ClO,729,1729,-1
NO,730,1729,-1
NO2,731,1729,1
ClNO3,646,1730,1
ClO,729,1730,-1
NO2,731,1730,-1
ClNO3,646,1731,-1
ClO,729,1731,1
NO2,731,1731,1
ClNO3,646,1732,-1
O3P,720,1732,-1
ClO,729,1732,1
NO3,732,1732,1
Cl2,627,1733,1
ClNO3,646,1733,-1
Cl,716,1733,-1
NO3,732,1733,1
ClNO,54,1734,1
Cl,716,1734,-1
NO,730,1734,-1
ClONO,80,1735,1
Cl,716,1735,-1
NO2,731,1735,-1
ClNO2,332,1736,1
Cl,716,1736,-1
NO2,731,1736,-1
Cl,716,1737,-1
ClO,729,1737,1
NO2,731,1737,1
NO3,732,1737,-1
ClNO2,332,1738,-1
HOCl,661,1738,1
OH,727,1738,-1
NO2,731,1738,1
OClO,283,1739,-1
ClO,729,1739,1
NO,730,1739,-1
NO2,731,1739,1
ClONO,80,1740,-1
ClNO2,332,1740,1
CH4,641,1741,-1
CH3,708,1741,1
HCl,712,1741,1
Cl,716,1741,-1
HCl,712,1742,1
HCHO,715,1742,-1
Cl,716,1742,-1
HO2,721,1742,1
CO,726,1742,1
CH3OOH,606,1743,-1
HCl,712,1743,1
HCHO,715,1743,1
Cl,716,1743,-1
OH,727,1743,1
HCHO,715,1744,1
Cl,716,1744,1
CH3O2,717,1744,-1
HO2,721,1744,1
ClO,729,1744,-1
LCARBON,9,1745,1
CCl4,33,1745,-1
Cl,716,1745,3
O1D,722,1745,-1
ClO,729,1745,1
LCARBON,9,1746,0.9
LCHLORINE,13,1746,0.09
CH3Cl,282,1746,-0.9
H,691,1746,0.09
Cl,716,1746,0.35
O3P,720,1746,0.1
O1D,722,1746,-1
ClO,729,1746,0.46
LCARBON,9,1747,1
CH3Cl,282,1747,-1
H2O,714,1747,1
Cl,716,1747,1
OH,727,1747,-1
LCARBON,9,1748,2
CH3CCl3,98,1748,-1
Cl,716,1748,3
O1D,722,1748,-1
OH,727,1748,1
LCARBON,9,1749,2
CH3CCl3,98,1749,-1
H2O,714,1749,1
Cl,716,1749,3
OH,727,1749,-1
HOCH2CH2O2,672,1750,1
C2H4,698,1750,-1
HCl,712,1750,1
Cl,716,1750,-1
CH3CO,679,1751,1
HCl,712,1751,1
CH3CHO,713,1751,-1
Cl,716,1751,-1
LCARBON,9,1752,1
C2H2,449,1752,-1
CH3,708,1752,1
HCl,712,1752,1
Cl,716,1752,-1
C2H6,141,1753,-1
C2H5O2,656,1753,1
HCl,712,1753,1
Cl,716,1753,-1
CH3NO3,501,1754,-1
HCl,712,1754,1
HCHO,715,1754,1
Cl,716,1754,-1
NO2,731,1754,1
CH3ONO,393,1755,-1
HCl,712,1755,1
HCHO,715,1755,1
Cl,716,1755,-1
NO,730,1755,1
CH3O,705,1756,0.5
HCl,712,1756,0.5
Cl,716,1756,-1
CH3O2,717,1756,-1
CH2OO,718,1756,0.5
ClO,729,1756,0.5
NCCH2O2,428,1757,1
CH3CN,529,1757,-1
HCl,712,1757,1
Cl,716,1757,-1
C3H8,156,1758,-1
IC3H7O2,505,1758,1
HCl,712,1758,1
Cl,716,1758,-1
C3H8,156,1759,-1
NC3H7O2,492,1759,1
HCl,712,1759,1
Cl,716,1759,-1
IC4H10,148,1760,-1
IC4H9O2,371,1760,1
HCl,712,1760,1
Cl,716,1760,-1
IC4H10,148,1761,-1
TC4H9O2,441,1761,1
HCl,712,1761,1
Cl,716,1761,-1
NC4H10,137,1762,-1
LC4H9O2,592,1762,1
HCl,712,1762,1
Cl,716,1762,-1
C6H5O2,586,1763,1
BENZENE,623,1763,-1
HCl,712,1763,1
Cl,716,1763,-1
TOLUENE,276,1764,-1
C6H5CH2O2,421,1764,1
HCl,712,1764,1
Cl,716,1764,-1
LCARBON,9,1765,1
LXYL,419,1765,-1
C6H5CH2O2,421,1765,1
HCl,712,1765,1
Cl,716,1765,-1
LISOPAB,293,1766,0.63
LISOPCD,294,1766,0.3
C5H8,669,1766,-1
LISOPEFO2,680,1766,0.07
HCl,712,1766,1
Cl,716,1766,-1
LCHLORINE,13,1767,1
LISOPAB,293,1767,0.63
LISOPCD,294,1767,0.3
C5H8,669,1767,-1
LISOPEFO2,680,1767,0.07
Cl,716,1767,-1
HOCH2O2,648,1768,1
CH3OH,677,1768,-1
HCl,712,1768,1
Cl,716,1768,-1
C2H5OH,490,1769,-1
HOCH2CH2O2,672,1769,1
HCl,712,1769,1
Cl,716,1769,-1
C2H5OH,490,1770,-1
C2H5O2,656,1770,1
HCl,712,1770,1
Cl,716,1770,-1
HOCHCHO,399,1771,1
HOCH2CHO,709,1771,-1
HCl,712,1771,1
Cl,716,1771,-1
HOCH2CO,690,1772,1
HOCH2CHO,709,1772,-1
HCl,712,1772,1
Cl,716,1772,-1
HCOCO,666,1773,1
GLYOX,697,1773,-1
HCl,712,1773,1
Cl,716,1773,-1
CH3CO,679,1774,1
MGLYOX,693,1774,-1
HCl,712,1774,1
Cl,716,1774,-1
CO,726,1774,1
C2H5CO3,620,1775,1
C2H5CHO,655,1775,-1
HCl,712,1775,1
Cl,716,1775,-1
CH3COCH3,647,1776,-1
CH3COCH2O2,687,1776,1
HCl,712,1776,1
Cl,716,1776,-1
MEK,509,1777,-1
LMEKO2,613,1777,1
HCl,712,1777,1
Cl,716,1777,-1
BENZAL,559,1778,-1
C6H5CO3,589,1778,1
HCl,712,1778,1
Cl,716,1778,-1
LCARBON,9,1779,1
LFLUORINE,11,1779,2
CF2Cl2,34,1779,-1
Cl,716,1779,1
O1D,722,1779,-1
ClO,729,1779,1
LCARBON,9,1780,1
LFLUORINE,11,1780,1
CFCl3,35,1780,-1
Cl,716,1780,2
O1D,722,1780,-1
ClO,729,1780,1
O3,719,1781,-1
O2,723,1781,1
BrO,724,1781,1
Br,733,1781,-1
O3P,720,1782,-1
O2,723,1782,1
BrO,724,1782,-1
Br,733,1782,1
O2,723,1783,1
BrO,724,1783,-2
Br,733,1783,2
Br2,628,1784,1
O2,723,1784,1
BrO,724,1784,-2
HBr,707,1785,1
HO2,721,1785,-1
O2,723,1785,1
Br,733,1785,-1
HOBr,681,1786,1
HO2,721,1786,-1
O2,723,1786,1
BrO,724,1786,-1
HBr,707,1787,-1
H2O,714,1787,1
OH,727,1787,-1
Br,733,1787,1
HOBr,681,1788,-1
O3P,720,1788,-1
BrO,724,1788,1
OH,727,1788,1
Br2,628,1789,-1
HOBr,681,1789,1
OH,727,1789,-1
Br,733,1789,1
BrNO3,570,1790,-1
Br2,628,1790,1
NO3,732,1790,1
Br,733,1790,-1
BrO,724,1791,-1
NO,730,1791,-1
NO2,731,1791,1
Br,733,1791,1
BrNO3,570,1792,1
BrO,724,1792,-1
NO2,731,1792,-1
BrNO3,570,1793,-1
BrO,724,1793,1
NO2,731,1793,1
HBr,707,1794,1
HCHO,715,1794,-1
HO2,721,1794,1
CO,726,1794,1
Br,733,1794,-1
CH3OOH,606,1795,-1
HBr,707,1795,1
CH3O2,717,1795,1
Br,733,1795,-1
HOBr,681,1796,1
CH3O2,717,1796,-1
CH2OO,718,1796,1
BrO,724,1796,-1
LCARBON,9,1797,1
CH3Br,56,1797,-1
H2O,714,1797,1
OH,727,1797,-1
Br,733,1797,1
HOCH2CH2O2,672,1798,1
C2H4,698,1798,-1
HBr,707,1798,1
Br,733,1798,-1
CH3CO,679,1799,1
HBr,707,1799,1
CH3CHO,713,1799,-1
Br,733,1799,-1
LCARBON,9,1800,1
C2H2,449,1800,-1
HBr,707,1800,1
CH3O2,717,1800,1
Br,733,1800,-1
LCARBON,9,1801,1
CHBr3,38,1801,-1
H2O,714,1801,1
OH,727,1801,-1
Br,733,1801,3
LCARBON,9,1802,1
CH2Br2,37,1802,-1
H2O,714,1802,1
OH,727,1802,-1
Br,733,1802,2
BrCl,536,1803,-1
Br2,628,1803,1
Cl,716,1803,1
Br,733,1803,-1
BrCl,536,1804,1
Cl2,627,1804,-1
Cl,716,1804,1
Br,733,1804,-1
BrCl,536,1805,1
Br2,628,1805,-1
Cl,716,1805,-1
Br,733,1805,1
OClO,283,1806,1
BrO,724,1806,-1
ClO,729,1806,-1
Br,733,1806,1
Cl,716,1807,1
O2,723,1807,1
BrO,724,1807,-1
ClO,729,1807,-1
Br,733,1807,1
BrCl,536,1808,1
O2,723,1808,1
BrO,724,1808,-1
ClO,729,1808,-1
BrCl,536,1809,-1
Cl2,627,1809,1
Cl,716,1809,-1
Br,733,1809,1
LCARBON,9,1810,1
CHCl2Br,57,1810,-1
H2O,714,1810,1
Cl,716,1810,2
OH,727,1810,-1
Br,733,1810,1
LCARBON,9,1811,1
CHClBr2,58,1811,-1
H2O,714,1811,1
Cl,716,1811,1
OH,727,1811,-1
Br,733,1811,2
LCARBON,9,1812,1
CH2ClBr,55,1812,-1
H2O,714,1812,1
Cl,716,1812,1
OH,727,1812,-1
Br,733,1812,1
I,710,1813,-1
O3,719,1813,-1
O2,723,1813,1
IO,725,1813,1
I2O2,39,1814,-1
IO,725,1814,2
I2O2,39,1815,-1
OIO,539,1815,1
I,710,1815,1
I2O4,28,1816,1
OIO,539,1816,-2
OIO,539,1817,1
I,710,1817,1
IO,725,1817,-2
I2O2,39,1818,1
IO,725,1818,-2
I2,657,1819,-1
I,710,1819,1
O3P,720,1819,-1
IO,725,1819,1
I,710,1820,1
O3P,720,1820,-1
O2,723,1820,1
IO,725,1820,-1
OIO,539,1821,1
O3,719,1821,-1
O2,723,1821,1
IO,725,1821,-1
OIO,539,1822,0.5
I2,657,1822,-1
I,710,1822,0.5
O3,719,1822,-1
O2,723,1822,0.5
IO,725,1822,1
I2O3,60,1823,1
OIO,539,1823,-1
IO,725,1823,-1
I2O3,60,1824,-1
OIO,539,1824,1
IO,725,1824,1
I2O4,28,1825,-1
OIO,539,1825,2
HI,203,1826,1
I,710,1826,-1
HO2,721,1826,-1
O2,723,1826,1
HOI,404,1827,1
HO2,721,1827,-1
O2,723,1827,1
IO,725,1827,-1
HI,203,1828,-1
I,710,1828,1
H2O,714,1828,1
OH,727,1828,-1
HIO3,15,1829,1
OIO,539,1829,-1
OH,727,1829,-1
HOI,404,1830,1
I2,657,1830,-1
I,710,1830,1
OH,727,1830,-1
HOI,404,1831,-1
H2O,714,1831,1
IO,725,1831,1
OH,727,1831,-1
I,710,1832,1
HO2,721,1832,1
IO,725,1832,-1
OH,727,1832,-1
INO2,83,1833,1
I,710,1833,-1
NO2,731,1833,-1
I,710,1834,-1
IO,725,1834,1
NO2,731,1834,1
NO3,732,1834,-1
I,710,1835,1
IO,725,1835,-1
NO,730,1835,-1
NO2,731,1835,1
INO3,386,1836,1
IO,725,1836,-1
NO2,731,1836,-1
OIO,539,1837,-1
IO,725,1837,1
NO,730,1837,-1
NO2,731,1837,1
INO2,83,1838,-1
I,710,1838,1
NO2,731,1838,1
INO3,386,1839,-1
IO,725,1839,1
NO2,731,1839,1
INO3,386,1840,1
I2,657,1840,-1
I,710,1840,1
NO3,732,1840,-1
OIO,539,1841,1
IO,725,1841,-1
NO2,731,1841,1
NO3,732,1841,-1
INO3,386,1842,-1
I2,657,1842,1
I,710,1842,-1
NO3,732,1842,1
INO,82,1843,1
I,710,1843,-1
NO,730,1843,-1
INO,82,1844,-2
I2,657,1844,1
NO,730,1844,2
INO2,83,1845,-2
I2,657,1845,1
NO2,731,1845,2
LCARBON,9,1846,2
C3H7I,59,1846,-1
I,710,1846,1
CH3O2,717,1846,1
OH,727,1846,-1
OIO,539,1847,0.6
I,710,1847,0.4
HCHO,715,1847,1
CH3O2,717,1847,-1
HO2,721,1847,1
IO,725,1847,-1
CH3I,427,1848,-1
HNO3,671,1848,1
HCHO,715,1848,1
IO,725,1848,1
NO3,732,1848,-1
CH3I,427,1849,-1
H2O,714,1849,1
HCHO,715,1849,1
IO,725,1849,1
OH,727,1849,-1
HOI,404,1850,1
CH3OH,677,1850,-1
HCHO,715,1850,1
HO2,721,1850,1
IO,725,1850,-1
HOI,404,1851,1
C2H5OH,490,1851,-1
CH3CHO,713,1851,1
HO2,721,1851,1
IO,725,1851,-1
ICl,61,1852,0.2
OClO,283,1852,0.55
I,710,1852,0.8
Cl,716,1852,0.25
O2,723,1852,0.45
IO,725,1852,-1
ClO,729,1852,-1
CH3I,427,1853,-1
HCl,712,1853,1
HCHO,715,1853,1
Cl,716,1853,-1
IO,725,1853,1
I,710,1854,-1
BrO,724,1854,-1
IO,725,1854,1
Br,733,1854,1
OIO,539,1855,0.8
I,710,1855,0.2
O2,723,1855,0.2
BrO,724,1855,-1
IO,725,1855,-1
Br,733,1855,1
IBr,269,1856,-1
HOI,404,1856,0.84
HOBr,681,1856,0.16
I,710,1856,0.16
OH,727,1856,-1
Br,733,1856,0.84
I,710,1857,1
BrO,724,1857,1
IO,725,1857,-1
Br,733,1857,-1
IBr,269,1858,1
I2,657,1858,-1
I,710,1858,1
Br,733,1858,-1
H2SO4,17,1859,1
SO2,706,1859,-1
HO2,721,1859,1
OH,727,1859,-1
CH3SO2,378,1860,1
DMS,638,1860,-1
HCHO,715,1860,1
OH,727,1860,-1
DMSO,333,1861,1
DMS,638,1861,-1
HO2,721,1861,1
OH,727,1861,-1
CH3SO2,378,1862,1
DMS,638,1862,-1
HNO3,671,1862,1
HCHO,715,1862,1
NO3,732,1862,-1
CH3SO3H,16,1863,0.4
DMSO,333,1863,-1
SO2,706,1863,0.6
CH3,708,1863,0.6
HCHO,715,1863,1
HO2,721,1863,0.4
OH,727,1863,-1
CH3SO2,378,1864,-1
SO2,706,1864,1
CH3,708,1864,1
CH3SO3,40,1865,1
CH3SO2,378,1865,-1
O3,719,1865,-1
CH3SO3H,16,1866,1
CH3SO3,40,1866,-1
HO2,721,1866,-1
H2SO4,17,1867,1
SO2,706,1867,-1
HCHO,715,1867,1
CH2OO,718,1867,-1
H2SO4,17,1868,1
NOPINONE,400,1868,1
NOPINOO,603,1868,-1
SO2,706,1868,-1
H2SO4,17,1869,1
APINAOO,573,1869,-1
PINAL,682,1869,1
SO2,706,1869,-1
H2SO4,17,1870,1
APINBOO,599,1870,-1
PINAL,682,1870,1
SO2,706,1870,-1
H2SO4,17,1871,1
IBUTALOH,550,1871,1
MBOOO,629,1871,-1
SO2,706,1871,-1
CH3SO2,378,1872,1
DMS,638,1872,-1
HCl,712,1872,1
HCHO,715,1872,1
Cl,716,1872,-1
CH3SO2,378,1873,1
DMS,638,1873,-1
HBr,707,1873,1
HCHO,715,1873,1
Br,733,1873,-1
DMSO,333,1874,1
DMS,638,1874,-1
BrO,724,1874,-1
Br,733,1874,1
DMSO,333,1875,1
DMS,638,1875,-1
I,710,1875,1
IO,725,1875,-1
HgO,21,1876,1
Hg,711,1876,-1
O3,719,1876,-1
O2,723,1876,1
HgO,21,1877,1
H,691,1877,1
Hg,711,1877,-1
OH,727,1877,-1
HgO,21,1878,1
H2O2,668,1878,-1
Hg,711,1878,-1
H2O,714,1878,1
HgCl,101,1879,1
Hg,711,1879,-1
Cl,716,1879,-1
HgCl2,22,1880,1
Cl2,627,1880,-1
Hg,711,1880,-1
HgBr,205,1881,1
Hg,711,1881,-1
Br,733,1881,-1
HgBr2,23,1882,1
HgBr,205,1882,-1
Br,733,1882,-1
HgBr2,23,1883,1
Br2,628,1883,-1
Hg,711,1883,-1
HgO,21,1884,1
Hg,711,1884,-1
BrO,724,1884,-1
Br,733,1884,1
BrHgOBr,25,1885,1
HgBr,205,1885,-1
BrO,724,1885,-1
ClHgOBr,26,1886,1
HgCl,101,1886,-1
BrO,724,1886,-1
ClHgBr,24,1887,1
HgBr,205,1887,-1
Cl,716,1887,-1
ClHgBr,24,1888,1
HgCl,101,1888,-1
Br,733,1888,-1
Op,352,1889,1
em,478,1889,1
O3P,720,1889,-1
O2p,477,1890,1
em,478,1890,1
O2,723,1890,-1
Op,352,1891,1
em,478,1891,1
O3P,720,1891,1
O2,723,1891,-1
N2p,442,1892,1
em,478,1892,1
N2,562,1892,-1
Np,351,1893,1
em,478,1893,1
N2,562,1893,-1
N,591,1893,1
Np,351,1894,1
em,478,1894,1
N2D,479,1894,1
N2,562,1894,-1
N2D,479,1895,1
N2,562,1895,-1
N,591,1895,1
O3P,720,1896,2
O2,723,1896,-1
O3P,720,1897,1
O1D,722,1897,1
O2,723,1897,-1
O2p,477,1898,1
em,478,1898,1
O2,723,1898,-1
Op,352,1899,1
em,478,1899,1
O3P,720,1899,1
O2,723,1899,-1
O3,719,1900,-1
O1D,722,1900,1
O2,723,1900,1
O3,719,1901,-1
O3P,720,1901,1
O2,723,1901,1
Op,352,1902,1
em,478,1902,1
O3P,720,1902,-1
H,691,1903,1
H2O,714,1903,-1
OH,727,1903,1
H2,601,1904,1
H2O,714,1904,-1
O1D,722,1904,1
H2O2,668,1905,-1
OH,727,1905,2
N2p,442,1906,1
em,478,1906,1
N2,562,1906,-1
Np,351,1907,1
em,478,1907,1
N2,562,1907,-1
N,591,1907,1
Np,351,1908,1
em,478,1908,1
N2D,479,1908,1
N2,562,1908,-1
N2D,479,1909,1
N2,562,1909,-1
N,591,1909,1
N2O,284,1910,-1
N2,562,1910,1
O1D,722,1910,1
O3P,720,1911,1
NO,730,1911,1
NO2,731,1911,-1
N,591,1912,1
O3P,720,1912,1
NO,730,1912,-1
NOp,443,1913,1
em,478,1913,1
NO,730,1913,-1
O3P,720,1914,1
NO2,731,1914,1
NO3,732,1914,-1
O2,723,1915,1
NO,730,1915,1
NO3,732,1915,-1
N2O5,444,1916,-1
NO2,731,1916,1
NO3,732,1916,1
HONO,491,1917,-1
OH,727,1917,1
NO,730,1917,1
HNO3,671,1918,-1
OH,727,1918,1
NO2,731,1918,1
HNO4,270,1919,-1
HO2,721,1919,0.667
OH,727,1919,0.333
NO2,731,1919,0.667
NO3,732,1919,0.333
CH3OOH,606,1920,-1
CH3O,705,1920,1
OH,727,1920,1
H2,601,1921,1
HCHO,715,1921,-1
CO,726,1921,1
H,691,1922,1
HCHO,715,1922,-1
HO2,721,1922,1
CO,726,1922,1
CO2,653,1923,-1
O3P,720,1923,1
CO,726,1923,1
LCARBON,9,1924,0.1
H2,601,1924,0.6912
CH4,641,1924,-1
CO2,653,1924,0.2112
H,691,1924,0.42
CH3,708,1924,0.42
H2O,714,1924,0.024
HCHO,715,1924,0.0864
O3P,720,1924,0.0864
HO2,721,1924,0.1584
CO,726,1924,0.1824
OH,727,1924,0.1584
CH3ONO,393,1925,-1
CH3O,705,1925,1
NO,730,1925,1
CH3NO3,501,1926,-1
CH3O,705,1926,1
NO2,731,1926,1
CH3O2NO2,338,1927,-1
CH3O,705,1927,0.333
CH3O2,717,1927,0.667
NO2,731,1927,0.667
NO3,732,1927,0.333
HOCH2OOH,519,1928,-1
HO2,721,1928,1
OH,727,1928,1
HCOOH,728,1928,1
HCHO,715,1929,1
CH3O2,717,1929,-1
OH,727,1929,1
HO2,721,1930,1
CO,726,1930,1
OH,727,1930,1
HCOOH,728,1930,-1
HOCH2O2NO2,340,1931,-1
HOCH2O2,648,1931,0.667
HO2,721,1931,0.333
HCOOH,728,1931,0.333
NO2,731,1931,0.667
NO3,732,1931,0.333
C2H5OOH,268,1932,-1
CH3CHO,713,1932,1
HO2,721,1932,1
OH,727,1932,1
CH3,708,1933,1
CH3CHO,713,1933,-1
HO2,721,1933,1
CO,726,1933,1
VINOH,426,1934,1
CH3CHO,713,1934,-1
CH3CO3H,221,1935,-1
CO2,653,1935,1
CH3,708,1935,1
OH,727,1935,1
PAN,416,1936,-1
CO2,653,1936,0.3
CH3CO,679,1936,0.7
CH3,708,1936,0.3
NO2,731,1936,0.7
NO3,732,1936,0.3
HOCH2CHO,709,1937,-1
HCHO,715,1937,1
HO2,721,1937,2
CO,726,1937,1
HCOCH2O2,702,1938,1
HOCH2CHO,709,1938,-1
OH,727,1938,1
CH3OH,677,1939,1
HOCH2CHO,709,1939,-1
CO,726,1939,1
HOCH2CO3H,342,1940,-1
CO2,653,1940,1
HCHO,715,1940,1
HO2,721,1940,1
OH,727,1940,1
PHAN,423,1941,-1
CO2,653,1941,0.3
HOCH2CO,690,1941,0.7
HCHO,715,1941,0.3
HO2,721,1941,0.3
NO2,731,1941,0.7
NO3,732,1941,0.3
GLYOX,697,1942,-1
HO2,721,1942,2
CO,726,1942,2
HCOCO2H,651,1943,-1
CO2,653,1943,1
HO2,721,1943,2
CO,726,1943,1
HCOCO3H,498,1944,-1
CO2,653,1944,1
HO2,721,1944,1
CO,726,1944,1
OH,727,1944,1
HOCH2CH2O,190,1945,1
HYETHO2H,344,1945,-1
OH,727,1945,1
ETHOHNO3,350,1946,-1
HCHO,715,1946,2
HO2,721,1946,1
NO2,731,1946,1
HOOCH2CO3H,285,1947,-1
CO2,653,1947,1
HCHO,715,1947,1
OH,727,1947,2
HOOCH2CO2H,377,1948,-1
CO2,653,1948,1
HCHO,715,1948,1
HO2,721,1948,1
OH,727,1948,1
CH2CO,527,1949,-1
CO2,653,1949,0.4
H,691,1949,0.8
HCHO,715,1949,0.16
O3P,720,1949,0.16
HO2,721,1949,0.34
CO,726,1949,1.34
OH,727,1949,0.34
HCOOH,728,1949,0.1
CH3CHOHOOH,451,1950,-1
CH3,708,1950,1
OH,727,1950,1
HCOOH,728,1950,1
NO3CH2CHO,637,1951,-1
HCHO,715,1951,1
HO2,721,1951,1
CO,726,1951,1
NO2,731,1951,1
HOOCH2CHO,631,1952,-1
HCHO,715,1952,1
HO2,721,1952,1
CO,726,1952,1
OH,727,1952,1
C2H5NO3,237,1953,-1
CH3CHO,713,1953,1
HO2,721,1953,1
NO2,731,1953,1
NO3CH2PAN,142,1954,-1
NO3CH2CO3,464,1954,0.7
CO2,653,1954,0.3
HCHO,715,1954,0.3
NO2,731,1954,1
NO3,732,1954,0.3
C2H5O2NO2,339,1955,-1
C2H5O2,656,1955,0.667
CH3CHO,713,1955,0.333
HO2,721,1955,0.333
NO2,731,1955,0.667
NO3,732,1955,0.333
HOOCCOOH,65,1956,-1
CO2,653,1956,1
H2O,714,1956,0.28
CO,726,1956,0.28
HCOOH,728,1956,0.72
IC3H7OOH,262,1957,-1
CH3COCH3,647,1957,1
HO2,721,1957,1
OH,727,1957,1
CH3COCH3,647,1958,-1
CH3CO,679,1958,1
CH3,708,1958,1
ACETOL,670,1959,-1
CH3CO,679,1959,0.5
HOCH2CO,690,1959,0.5
CH3,708,1959,0.5
HCHO,715,1959,0.5
HO2,721,1959,0.5
CH3CO,679,1960,1
MGLYOX,693,1960,-1
HO2,721,1960,1
CO,726,1960,1
HYPERACET,556,1961,-1
CH3CO,679,1961,1
HCHO,715,1961,1
OH,727,1961,1
HOCH2COCH2OOH,345,1962,-1
HOCH2CO,690,1962,1
HCHO,715,1962,1
OH,727,1962,1
IC3H7NO3,143,1963,-1
CH3COCH3,647,1963,1
HO2,721,1963,1
NO2,731,1963,1
NOA,523,1964,-1
CH3CO,679,1964,1
HCHO,715,1964,1
NO2,731,1964,1
HYPROPO2H,316,1965,-1
CH3CHO,713,1965,1
HCHO,715,1965,1
HO2,721,1965,1
OH,727,1965,1
PR2O2HNO3,144,1966,-1
NOA,523,1966,1
HO2,721,1966,1
OH,727,1966,1
HOCH2COCHO,462,1967,-1
HOCH2CO,690,1967,1
HO2,721,1967,1
CO,726,1967,1
ALCOCH2OOH,510,1968,-1
HCOCO,666,1968,1
HCHO,715,1968,1
OH,727,1968,1
ALCOCH2OOH,510,1969,-1
HOOCH2CO3,635,1969,1
HO2,721,1969,1
CO,726,1969,1
HCOCH2CHO,499,1970,-1
HCOCH2O2,702,1970,1
HO2,721,1970,1
CO,726,1970,1
