! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Dense species-by-atom composition matrix (variable species only) in CSV format
! 
! Generated by KPP-3.3.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
! 
! File                 : mcm_SpeciesCompositionMatrix.csv
! Equation file        : mcm.kpp
! Output root filename : mcm
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



species_index,species_name,IGNORE,H,C,N,O,S,Cl,Br
2939,HO2C4O,0,9,4,0,2,0,0,0
2940,EPXKTMPAN,0,7,6,1,7,0,0,0
2941,C65NO36O,0,12,6,1,4,0,0,0
2942,T123NCATO,0,12,9,1,8,0,0,0
2943,T123NNCTO,0,11,9,2,10,0,0,0
2944,C65NO3PAN,0,10,6,2,8,0,0,0
2945,CO35C5CHO,0,8,6,0,3,0,0,0
2946,DNT123LO,0,11,9,2,9,0,0,0
2947,NTM123OLO,0,12,9,1,7,0,0,0
2948,CHCL2OOH,0,2,1,0,2,0,2,0
2949,C6H5CH2PAN,0,7,8,1,5,0,0,0
2950,C64NO3,0,11,6,1,5,0,0,0
2951,C6DCARBPAN,0,7,6,1,6,0,0,0
2952,ECO3PAN,0,5,6,1,8,0,0,0
2953,MPRANO3O,0,8,4,1,4,0,0,0
2954,HCOCH2O,0,3,2,0,2,0,0,0
2955,C54OOH,0,12,5,0,4,0,0,0
2956,C6PAN20,0,11,6,1,6,0,0,0
2957,CO3H4PAN,0,7,5,1,7,0,0,0
2958,C7OHCO2PAN,0,9,8,1,8,0,0,0
2959,C7OHO2CO3H,0,10,8,0,6,0,0,0
2960,C714OOH,0,12,7,0,4,0,0,0
2961,C64OOH,0,12,6,0,4,0,0,0
2962,C7CO2DBPAN,0,7,7,1,7,0,0,0
2963,EBZMUCPAN,0,9,8,1,7,0,0,0
2964,C715CO2OOH,0,10,7,0,4,0,0,0
2965,C7CO2DBAL,0,8,7,0,3,0,0,0
2966,C7CO3OHO,0,9,7,0,5,0,0,0
2967,M3CO245C6,0,10,7,0,3,0,0,0
2968,ENCATECO,0,10,8,1,8,0,0,0
2969,C6PAN18,0,11,6,1,5,0,0,0
2970,ENNCATECO,0,9,8,2,10,0,0,0
2971,DNEBNZLO,0,9,8,2,9,0,0,0
2972,C5PAN1,0,9,5,1,6,0,0,0
2973,NEBNZOLO,0,10,8,1,7,0,0,0
2974,C2CL3OHAO,0,2,2,0,2,0,3,0
2975,PHCOCOCO,0,7,9,0,3,0,0,0
2976,C7DCPAN,0,9,7,1,6,0,0,0
2977,C7DCO,0,11,7,0,4,0,0,0
2978,C61CPAN,0,9,7,1,8,0,0,0
2979,C2CL3OHBO,0,2,2,0,2,0,3,0
2980,M2PROPAL2O,0,7,4,0,2,0,0,0
2981,C5PAN11,0,9,5,1,6,0,0,0
2982,C5O45OHPAN,0,9,6,1,7,0,0,0
2983,C5PAN12,0,9,5,1,7,0,0,0
2984,C8OHCO2PAN,0,11,9,1,8,0,0,0
2985,C8OHO2CO3H,0,12,9,0,6,0,0,0
2986,M3HEXBNO3,0,15,7,1,3,0,0,0
2987,C8CO2DBPAN,0,9,8,1,7,0,0,0
2988,C2CL2OHOOH,0,4,2,0,3,0,2,0
2989,PBZMUCPAN,0,11,9,1,7,0,0,0
2990,C62NO335CO,0,9,6,1,5,0,0,0
2991,C815CO2OOH,0,12,8,0,4,0,0,0
2992,C3ME3PAN,0,9,5,1,5,0,0,0
2993,C8CO2DBAL,0,10,8,0,3,0,0,0
2994,C8CO3OHO,0,11,8,0,5,0,0,0
2995,PC3ODBCO2H,0,10,7,0,3,0,0,0
2996,PNCATECO,0,12,9,1,8,0,0,0
2997,PNNCATECO,0,11,9,2,10,0,0,0
2998,DNPBNZLO,0,11,9,2,9,0,0,0
2999,MVKOHAO,0,7,4,0,4,0,0,0
3000,MPRBNO3PAN,0,6,4,2,8,0,0,0
3001,NPBNZOLO,0,12,9,1,7,0,0,0
3002,PHIC3NO3,0,11,9,1,3,0,0,0
3003,CO234C65O,0,7,6,0,4,0,0,0
3004,IC7DCPAN,0,9,7,1,6,0,0,0
3005,IC7DCO,0,11,7,0,4,0,0,0
3006,C62CPAN,0,9,7,1,8,0,0,0
3007,C6PAN9,0,9,6,1,7,0,0,0
3008,C4MOHOPAN,0,9,6,1,7,0,0,0
3009,C8CO2OHPAN,0,11,9,1,8,0,0,0
3010,C8O2OHCO3H,0,12,9,0,6,0,0,0
3011,C8DBCO2PAN,0,9,8,1,7,0,0,0
3012,IPBZMUCPAN,0,11,9,1,7,0,0,0
3013,BOXEOHANO3,0,13,6,1,5,0,0,0
3014,C7MCO2OOH,0,12,8,0,4,0,0,0
3015,C7MCO2DBAL,0,10,8,0,3,0,0,0
3016,C7MCO3OHO,0,11,8,0,5,0,0,0
3017,BOX2OHAOOH,0,14,6,0,4,0,0,0
3018,PRCOOETOH,0,12,6,0,3,0,0,0
3019,IP3ODBCO2H,0,10,7,0,3,0,0,0
3020,IPNCATECO,0,12,9,1,8,0,0,0
3021,IPNNCATCO,0,11,9,2,10,0,0,0
3022,DNIPBNZLO,0,11,9,2,9,0,0,0
3023,HM33C3NO3,0,11,5,1,4,0,0,0
3024,C4PAN2,0,7,4,1,7,0,0,0
3025,C41O,0,7,4,0,4,0,0,0
3026,NIPBNZOLO,0,12,9,1,7,0,0,0
3027,NO3CH2PAN,0,2,2,2,8,0,0,0
3028,C4PAN5,0,7,4,1,6,0,0,0
3029,C4PAN7,0,5,4,1,6,0,0,0
3030,C3PAN2,0,3,3,1,6,0,0,0
3031,C5MEJPAN,0,11,9,1,8,0,0,0
3032,C4DBMEPAN,0,9,8,1,7,0,0,0
3033,C98NO3,0,15,9,1,6,0,0,0
3034,HC3CO3H,0,6,4,0,4,0,0,0
3035,OETLMUCPAN,0,11,9,1,7,0,0,0
3036,C614O,0,9,6,0,4,0,0,0
3037,C6PAN5,0,9,6,1,6,0,0,0
3038,CYHXOLAOOH,0,12,6,0,3,0,0,0
3039,OTNCATECO,0,12,9,1,8,0,0,0
3040,C4PAN10,0,5,4,1,8,0,0,0
3041,OTNNCATCO,0,11,9,2,10,0,0,0
3042,PINALNO3,0,15,10,1,5,0,0,0
3043,BUTDBO,0,7,4,0,2,0,0,0
3044,HO8C9O,0,19,9,0,2,0,0,0
3045,DNOETOLO,0,11,9,2,9,0,0,0
3046,C106NO3,0,15,10,1,6,0,0,0
3047,C4PAN3,0,7,4,1,6,0,0,0
3048,NOETOLOOH,0,13,9,1,8,0,0,0
3049,C5PAN5,0,9,5,1,6,0,0,0
3050,C77O,0,13,7,0,3,0,0,0
3051,C10PAN2,0,15,10,1,6,0,0,0
3052,C6EO2OHPAN,0,11,9,1,8,0,0,0
3053,H13M3C5O,0,13,6,0,3,0,0,0
3054,C5DBEPAN,0,9,8,1,7,0,0,0
3055,C5DBECO3H,0,10,8,0,5,0,0,0
3056,BUTDCO,0,7,4,0,2,0,0,0
3057,METLMUCPAN,0,11,9,1,7,0,0,0
3058,PRCOOMPAN,0,9,6,1,7,0,0,0
3059,MTNCATECO,0,12,9,1,8,0,0,0
3060,C4PAN8,0,5,4,1,6,0,0,0
3061,MTNNCATCO,0,11,9,2,10,0,0,0
3062,DNMETOLO,0,11,9,2,9,0,0,0
3063,PEBO,0,11,5,0,1,0,0,0
3064,NMETOLO,0,12,9,1,7,0,0,0
3065,HEXCO,0,13,6,0,1,0,0,0
3066,C7MJPPAN,0,11,9,1,8,0,0,0
3067,C7MJPCO3H,0,12,9,0,6,0,0,0
3068,C7PAN1,0,13,7,1,6,0,0,0
3069,C5EDBPAN,0,9,8,1,7,0,0,0
3070,HNBIACET,0,5,4,1,6,0,0,0
3071,CHOCOMOXO,0,3,3,0,4,0,0,0
3072,PETLMUCPAN,0,11,9,1,7,0,0,0
3073,PTNCATECO,0,12,9,1,8,0,0,0
3074,PTNNCATCO,0,11,9,2,10,0,0,0
3075,DNPETOLO,0,11,9,2,9,0,0,0
3076,C4PAN9,0,4,4,2,8,0,0,0
3077,NC3CO3H,0,5,4,1,6,0,0,0
3078,NPETOLO,0,12,9,1,7,0,0,0
3079,C6TRONOHO,0,7,6,0,5,0,0,0
3080,H3C2C4PAN,0,7,5,1,7,0,0,0
3081,NO3CH2CO2H,0,3,2,1,5,0,0,0
3082,HO2C5NO3,0,11,5,1,4,0,0,0
3083,C7DDCO,0,11,7,0,4,0,0,0
3084,C23O3ECPAN,0,9,7,1,8,0,0,0
3085,C23O3ECOOH,0,10,6,0,5,0,0,0
3086,CO356OCO,0,7,6,0,5,0,0,0
3087,H3C25C6PAN,0,9,7,1,8,0,0,0
3088,DMEBMUPAN,0,13,10,1,7,0,0,0
3089,NDMEPHOLO,0,14,10,1,7,0,0,0
3090,BOX2EOHBO,0,13,6,0,3,0,0,0
3091,C5PAN9,0,5,5,1,7,0,0,0
3092,C613OOH,0,12,6,0,5,0,0,0
3093,CHOC4PAN,0,9,6,1,6,0,0,0
3094,C1210PAN,0,19,13,1,7,0,0,0
3095,HO2C5OOH,0,12,5,0,3,0,0,0
3096,C7CODBPAN,0,11,8,1,6,0,0,0
3097,GLYOOB,0,2,2,0,3,0,0,0
3098,DETLMUPAN,0,15,11,1,7,0,0,0
3099,C3EDIALOOH,0,8,5,0,4,0,0,0
3100,MNCATECO,0,8,7,1,8,0,0,0
3101,EPXEKTPAN,0,9,7,1,7,0,0,0
3102,NDEMPHOLO,0,16,11,1,7,0,0,0
3103,STYRENO,0,9,8,0,2,0,0,0
3104,H1MC5NO3,0,13,6,1,4,0,0,0
3105,BPINAO,0,17,10,0,2,0,0,0
3106,C57O,0,9,5,0,4,0,0,0
3107,C615O,0,9,6,0,3,0,0,0
3108,C7PAN3,0,7,7,1,8,0,0,0
3109,HC4CCO3H,0,8,5,0,4,0,0,0
3110,C6PAN19,0,11,6,1,6,0,0,0
3111,C87PAN,0,11,9,1,8,0,0,0
3112,BOXCOCHOO,0,9,6,0,4,0,0,0
3113,C615PAN,0,9,7,1,7,0,0,0
3114,CO1M22PAN,0,7,5,1,6,0,0,0
3115,C915O,0,13,9,0,3,0,0,0
3116,C916NO3,0,13,9,1,6,0,0,0
3117,C6PAN10,0,11,6,1,5,0,0,0
3118,HO3C6NO3,0,13,6,1,4,0,0,0
3119,C88PAN,0,11,9,1,7,0,0,0
3120,C718PAN,0,11,8,1,7,0,0,0
3121,C522PAN,0,7,6,1,6,0,0,0
3122,M23C4O,0,13,6,0,1,0,0,0
3123,C617PAN,0,9,7,1,7,0,0,0
3124,NOPINCNO3,0,13,9,1,4,0,0,0
3125,C917NO3,0,13,9,1,5,0,0,0
3126,C51O,0,9,5,0,3,0,0,0
3127,BOXMPAN,0,11,6,1,6,0,0,0
3128,HOC4CHOOOH,0,10,5,0,4,0,0,0
3129,C4PAN6,0,5,4,1,7,0,0,0
3130,C512PAN,0,7,6,1,7,0,0,0
3131,BPINBO,0,17,10,0,2,0,0,0
3132,C918PAN,0,15,10,1,6,0,0,0
3133,BPINCNO3,0,17,10,1,4,0,0,0
3134,C58O,0,9,5,0,4,0,0,0
3135,NBPINAO,0,16,10,1,4,0,0,0
3136,NBPINBO,0,16,10,1,4,0,0,0
3137,NC91PAN,0,14,10,2,8,0,0,0
3138,CO3C4NO3,0,7,4,1,4,0,0,0
3139,C89NO3,0,13,8,1,4,0,0,0
3140,C810NO3,0,13,8,1,5,0,0,0
3141,C113O,0,21,11,0,3,0,0,0
3142,C4OHPAN,0,9,5,1,6,0,0,0
3143,H2M3C4O,0,11,5,0,2,0,0,0
3144,HC4ACO3H,0,8,5,0,4,0,0,0
3145,NC4H9O,0,9,4,0,1,0,0,0
3146,ISOPDO,0,9,5,0,2,0,0,0
3147,HO1C6NO3,0,13,6,1,4,0,0,0
3148,C6PAN22,0,11,6,1,6,0,0,0
3149,C6PAN11,0,11,6,1,6,0,0,0
3150,C918NO3,0,13,9,1,5,0,0,0
3151,C919NO3,0,13,9,1,6,0,0,0
3152,C68NO3,0,11,6,1,5,0,0,0
3153,C68O,0,11,6,0,3,0,0,0
3154,C123O,0,23,12,0,3,0,0,0
3155,NC6PAN1,0,6,7,2,11,0,0,0
3156,C515O,0,5,5,0,4,0,0,0
3157,C515PAN,0,5,6,1,8,0,0,0
3158,C6PAN4,0,11,6,1,6,0,0,0
3159,APINCNO3,0,17,10,1,4,0,0,0
3160,C811PAN,0,13,9,1,7,0,0,0
3161,C82O,0,15,8,0,3,0,0,0
3162,C3PAN1,0,5,3,1,6,0,0,0
3163,C6PAN3,0,11,6,1,5,0,0,0
3164,C79OOH,0,12,7,0,5,0,0,0
3165,C4OH2CPAN,0,9,5,1,7,0,0,0
3166,NC4OHCPAN,0,8,5,2,9,0,0,0
3167,CLETPAN,0,2,2,1,5,0,1,0
3168,BRETPAN,0,2,2,1,5,0,0,1
3169,CH3CHCLOOH,0,5,2,0,2,0,1,0
3170,CLCOCH2O,0,2,2,0,2,0,1,0
3171,MECOFORMO,0,3,3,0,4,0,0,0
3172,C2H6,0,6,2,0,0,0,0,0
3173,C108NO3,0,15,10,1,6,0,0,0
3174,C5PAN2,0,7,5,1,6,0,0,0
3175,CHCL2PAN,0,1,2,1,5,0,2,0
3176,ALC4DOLOOH,0,10,5,0,5,0,0,0
3177,C83O,0,11,8,0,4,0,0,0
3178,C5PAN13,0,9,5,1,7,0,0,0
3179,CL12PAN,0,3,3,1,5,0,2,0
3180,CO1H63NO3,0,11,6,1,5,0,0,0
3181,M2HEXBNO3,0,15,7,1,3,0,0,0
3182,C5PAN14,0,9,5,1,6,0,0,0
3183,CLCOCLMEO,0,3,3,0,2,0,2,0
3184,C109OOH,0,16,10,0,4,0,0,0
3185,C3DIOLO,0,7,3,0,3,0,0,0
3186,OCCOHCOOH,0,6,3,0,4,0,0,0
3187,A2PAN,0,5,3,1,7,0,0,0
3188,CHOCOHCO,0,5,3,0,3,0,0,0
3189,C510O,0,8,5,1,6,0,0,0
3190,C5PAN18,0,6,5,2,8,0,0,0
3191,C3DBPAN,0,5,4,1,5,0,0,0
3192,C3DBCO3H,0,6,4,0,3,0,0,0
3193,C621O,0,9,6,0,5,0,0,0
3194,COCCOHCOOH,0,8,4,0,4,0,0,0
3195,C4OCCOHCOH,0,8,4,0,3,0,0,0
3196,C4OCCOHCO,0,7,4,0,3,0,0,0
3197,NC4CO3H,0,7,5,1,6,0,0,0
3198,C4CONO3O,0,6,4,1,5,0,0,0
3199,H1C23C4O,0,5,4,0,4,0,0,0
3200,CLOHPAN,0,2,2,1,6,0,1,0
3201,H1C23C4PAN,0,5,5,1,8,0,0,0
3202,MNNCATECO,0,7,7,2,10,0,0,0
3203,M3PEBO,0,13,6,0,1,0,0,0
3204,CCLCONO3,0,2,2,1,4,0,1,0
3205,C920PAN,0,15,10,1,7,0,0,0
3206,IEAPAN,0,7,5,1,7,0,0,0
3207,IECPAN,0,7,5,1,7,0,0,0
3208,INANPAN,0,7,5,3,12,0,0,0
3209,MVKOOH,0,6,4,0,3,0,0,0
3210,INANCOPAN,0,5,5,3,12,0,0,0
3211,INANCOCO2H,0,6,5,2,9,0,0,0
3212,INANCOCO3H,0,6,5,2,10,0,0,0
3213,INB2OOH,0,11,5,1,7,0,0,0
3214,MIBKCOOHO,0,9,6,0,4,0,0,0
3215,DMMAO,0,7,3,0,3,0,0,0
3216,MACRNPAN,0,6,4,2,9,0,0,0
3217,C57NO3PAN,0,8,5,2,10,0,0,0
3218,CHOOMPAN,0,3,3,1,7,0,0,0
3219,PHAN,0,3,2,1,6,0,0,0
3220,INCNPAN,0,7,5,3,12,0,0,0
3221,MACRNBCO2H,0,7,4,1,6,0,0,0
3222,IPECNO3,0,11,5,1,3,0,0,0
3223,H2MC5NO3,0,13,6,1,4,0,0,0
3224,C5CO234O,0,5,5,0,4,0,0,0
3225,INDHPPAN,0,8,5,2,11,0,0,0
3226,INDHPAN,0,8,5,2,10,0,0,0
3227,DNCRESO,0,7,7,2,9,0,0,0
3228,C58NO3PAN,0,8,5,2,10,0,0,0
3229,C58NO3CO3H,0,9,5,1,8,0,0,0
3230,INB1NAPAN,0,7,5,3,12,0,0,0
3231,INB1NBPAN,0,7,5,3,12,0,0,0
3232,DMMBO,0,7,3,0,3,0,0,0
3233,LIMCO,0,17,10,0,2,0,0,0
3234,BOXPROLBO,0,15,7,0,3,0,0,0
3235,LIMALO,0,17,10,0,4,0,0,0
3236,C923PAN,0,15,10,1,6,0,0,0
3237,NEOPNO3,0,11,5,1,3,0,0,0
3238,PAN,0,3,2,1,5,0,0,0
3239,MMCFO,0,3,3,0,5,0,0,0
3240,DFC,0,2,3,0,5,0,0,0
3241,H2MC5OOH,0,14,6,0,3,0,0,0
3242,PPN,0,5,3,1,5,0,0,0
3243,C816PAN,0,13,9,1,6,0,0,0
3244,PBN,0,7,4,1,5,0,0,0
3245,C817PAN,0,13,9,1,7,0,0,0
3246,ETOC2NO3,0,9,4,1,4,0,0,0
3247,HO1CO3C5,0,10,5,0,2,0,0,0
3248,HO3C6OOH,0,14,6,0,3,0,0,0
3249,IPROMC2NO3,0,13,6,1,4,0,0,0
3250,C727PAN,0,11,8,1,7,0,0,0
3251,IPROC21O,0,11,5,0,2,0,0,0
3252,C622PAN,0,11,7,1,6,0,0,0
3253,BOXCOEOLO,0,13,7,0,4,0,0,0
3254,C728O,0,13,7,0,4,0,0,0
3255,PIPN,0,7,4,1,5,0,0,0
3256,C517PAN,0,9,6,1,7,0,0,0
3257,M2BKAO,0,11,6,0,2,0,0,0
3258,C518PAN,0,9,6,1,6,0,0,0
3259,C623O,0,11,6,0,4,0,0,0
3260,IPROMCPAN,0,11,6,1,6,0,0,0
3261,HMVKBPAN,0,7,5,1,7,0,0,0
3262,C821O,0,9,7,0,4,0,0,0
3263,IBUDIALPAN,0,5,4,1,6,0,0,0
3264,ETBECNO3,0,13,6,1,4,0,0,0
3265,C4NO3PAN,0,8,5,2,8,0,0,0
3266,ETBECPAN,0,11,6,1,6,0,0,0
3267,MEMOXYPAN,0,5,3,1,6,0,0,0
3268,C822PAN,0,13,9,1,6,0,0,0
3269,IBUTALO2H,0,8,4,0,3,0,0,0
3270,C823PAN,0,13,9,1,7,0,0,0
3271,PPEN,0,9,5,1,5,0,0,0
3272,C7PAN2,0,13,7,1,6,0,0,0
3273,C5PAN8,0,9,5,1,6,0,0,0
3274,C610O,0,11,6,0,3,0,0,0
3275,C125O,0,19,12,0,4,0,0,0
3276,C824O,0,13,8,0,3,0,0,0
3277,C729PAN,0,11,8,1,6,0,0,0
3278,MEKAO,0,7,4,0,2,0,0,0
3279,C826O,0,13,8,0,4,0,0,0
3280,C72O,0,13,7,0,3,0,0,0
3281,C624PAN,0,11,7,1,6,0,0,0
3282,HOCO3C4OOH,0,8,4,0,4,0,0,0
3283,C730O,0,13,7,0,4,0,0,0
3284,C5124COPAN,0,5,6,1,8,0,0,0
3285,C93O,0,17,9,0,3,0,0,0
3286,C626PAN,0,9,7,1,7,0,0,0
3287,CO2C3PAN,0,5,4,1,6,0,0,0
3288,HO7C8O,0,17,8,0,2,0,0,0
3289,MEKBOOH,0,8,4,0,3,0,0,0
3290,C519PAN,0,9,6,1,7,0,0,0
3291,MEKCOOH,0,8,4,0,3,0,0,0
3292,C511PAN,0,7,6,1,7,0,0,0
3293,C627PAN,0,9,7,1,7,0,0,0
3294,MPRKAOOH,0,10,5,0,3,0,0,0
3295,CO23C54O,0,7,5,0,3,0,0,0
3296,PHPTN,0,13,7,1,5,0,0,0
3297,DIETETNO3,0,9,4,1,4,0,0,0
3298,NEOPOOH,0,12,5,0,2,0,0,0
3299,C731PAN,0,11,8,1,7,0,0,0
3300,C732PAN,0,11,8,1,8,0,0,0
3301,PHXN,0,11,6,1,5,0,0,0
3302,HOCO4C5OOH,0,10,5,0,4,0,0,0
3303,C733O,0,11,7,0,4,0,0,0
3304,DIEKAOOH,0,10,5,0,3,0,0,0
3305,IPEAO,0,11,5,0,1,0,0,0
3306,ETHFORMNO3,0,5,3,1,5,0,0,0
3307,C312COPAN,0,3,4,1,7,0,0,0
3308,M2BUOL2O,0,11,5,0,2,0,0,0
3309,ETHFORMOOH,0,6,3,0,4,0,0,0
3310,MALDIALPAN,0,3,4,1,6,0,0,0
3311,NLIMALO,0,16,10,1,6,0,0,0
3312,NC728O,0,12,7,1,6,0,0,0
3313,C95O,0,13,9,0,4,0,0,0
3314,NC623O,0,10,6,1,6,0,0,0
3315,HCOCOHPAN,0,3,3,1,7,0,0,0
3316,NC826O,0,12,8,1,6,0,0,0
3317,NC730O,0,12,7,1,6,0,0,0
3318,CYHXONAO,0,9,6,0,2,0,0,0
3319,C1H4C5PAN,0,9,6,1,7,0,0,0
3320,C1H4C5CO3H,0,10,6,0,5,0,0,0
3321,MIPKBO,0,9,5,0,2,0,0,0
3322,MSIA,0,4,1,0,2,1,0,0
3323,C5PAN16,0,7,5,1,6,0,0,0
3324,BCCO,0,25,15,0,2,0,0,0
3325,BCALO,0,25,15,0,4,0,0,0
3326,C141PAN,0,23,15,1,6,0,0,0
3327,C3DIALOOH,0,4,3,0,4,0,0,0
3328,C4PAN4,0,7,4,1,6,0,0,0
3329,BZEMUCPAN,0,5,6,1,7,0,0,0
3330,EOX2EOLAO,0,9,4,0,3,0,0,0
3331,C5DIALOOH,0,6,5,0,4,0,0,0
3332,C5PAN7,0,7,5,1,6,0,0,0
3333,C927NO3,0,15,9,1,5,0,0,0
3334,C41CO3H,0,8,5,0,4,0,0,0
3335,C52NO3,0,11,5,1,4,0,0,0
3336,EPXDLPAN,0,3,4,1,7,0,0,0
3337,C6PAN12,0,9,6,1,6,0,0,0
3338,C46PAN,0,7,5,1,6,0,0,0
3339,C928PAN,0,15,10,1,7,0,0,0
3340,HO1MC5NO3,0,13,6,1,4,0,0,0
3341,C929CO,0,14,9,0,4,0,0,0
3342,C827PAN,0,13,9,1,7,0,0,0
3343,C828PAN,0,11,9,1,8,0,0,0
3344,C66OOH,0,12,6,0,4,0,0,0
3345,C828O,0,11,8,0,4,0,0,0
3346,C66CO,0,10,6,0,3,0,0,0
3347,C63O,0,11,6,0,3,0,0,0
3348,C131PAN,0,21,14,1,7,0,0,0
3349,CHEXO,0,11,6,0,1,0,0,0
3350,METACETNO3,0,5,3,1,5,0,0,0
3351,CO24C6OOH,0,10,6,0,4,0,0,0
3352,METACETO2H,0,6,3,0,4,0,0,0
3353,C829NO3,0,13,8,1,6,0,0,0
3354,C134O,0,19,13,0,6,0,0,0
3355,HEX2ONCOOH,0,12,6,0,3,0,0,0
3356,C134CO,0,18,13,0,6,0,0,0
3357,C135O,0,17,13,0,7,0,0,0
3358,HO6C7O,0,15,7,0,2,0,0,0
3359,C126PAN,0,19,13,1,6,0,0,0
3360,M3PECNO3,0,13,6,1,3,0,0,0
3361,NCATECO,0,6,6,1,8,0,0,0
3362,C52OOH,0,12,5,0,3,0,0,0
3363,C128NO3,0,19,12,1,6,0,0,0
3364,NNCATECO,0,5,6,2,10,0,0,0
3365,C136PAN,0,21,14,1,6,0,0,0
3366,C137PAN,0,21,14,1,7,0,0,0
3367,DNPHENO,0,5,6,2,9,0,0,0
3368,C1310NO3,0,21,13,1,7,0,0,0
3369,C1310CO,0,20,13,0,5,0,0,0
3370,HO13C5O,0,11,5,0,3,0,0,0
3371,C6CO3OHOOH,0,12,6,0,4,0,0,0
3372,NPHENO,0,6,6,1,7,0,0,0
3373,NPHENOOH,0,7,6,1,8,0,0,0
3374,C1312NO3,0,21,13,1,6,0,0,0
3375,HM33C4NO3,0,13,6,1,4,0,0,0
3376,C1312CO,0,20,13,0,4,0,0,0
3377,C1010NO3,0,15,10,1,5,0,0,0
3378,HEX3ONBOOH,0,12,6,0,3,0,0,0
3379,ETACETNO3,0,7,4,1,5,0,0,0
3380,ETHACETOOH,0,8,4,0,4,0,0,0
3381,C1011PAN,0,17,11,1,6,0,0,0
3382,C6PAN1,0,11,6,1,6,0,0,0
3383,HM33C4OOH,0,14,6,0,3,0,0,0
3384,C6CO34O,0,9,6,0,3,0,0,0
3385,HEX3ONCOOH,0,12,6,0,3,0,0,0
3386,C6PAN17,0,11,6,1,5,0,0,0
3387,C5NO3CO4O,0,8,5,1,5,0,0,0
3388,C830PAN,0,13,9,1,6,0,0,0
3389,C6PAN6,0,9,6,1,6,0,0,0
3390,PROPALO,0,5,3,0,2,0,0,0
3391,PROPALOOH,0,6,3,0,3,0,0,0
3392,C831CO,0,12,8,0,3,0,0,0
3393,C1013PAN,0,17,11,1,7,0,0,0
3394,PRNO3PAN,0,4,3,2,8,0,0,0
3395,C6PAN14,0,11,6,1,6,0,0,0
3396,C6HOCOOOH,0,12,6,0,4,0,0,0
3397,C6CO34HO1,0,10,6,0,3,0,0,0
3398,C5COO2NO2,0,5,5,1,6,0,0,0
3399,C1014CO,0,16,10,0,4,0,0,0
3400,COO2C4PAN,0,7,5,1,7,0,0,0
3401,COO2C3PAN,0,5,4,1,7,0,0,0
3402,C103O,0,19,10,0,3,0,0,0
3403,C1313O,0,21,13,0,4,0,0,0
3404,C3COCPAN,0,9,6,1,6,0,0,0
3405,C116PAN,0,17,12,1,7,0,0,0
3406,DIIPRETNO3,0,13,6,1,4,0,0,0
3407,C118NO3,0,17,11,1,7,0,0,0
3408,C5CO23O,0,7,5,0,3,0,0,0
3409,C6CO134PAN,0,7,6,1,7,0,0,0
3410,C1211PAN,0,19,13,1,8,0,0,0
3411,M33C4O,0,13,6,0,1,0,0,0
3412,C1213NO3,0,19,12,1,8,0,0,0
3413,C1213CO,0,18,12,0,6,0,0,0
3414,C5PAN3,0,9,5,1,6,0,0,0
3415,MIBKANO3,0,11,6,1,4,0,0,0
3416,MIBKAO,0,11,6,0,2,0,0,0
3417,HM22C4NO3,0,13,6,1,4,0,0,0
3418,C4M2ALOHO,0,7,5,0,4,0,0,0
3419,C1215NO3,0,19,12,1,7,0,0,0
3420,C1215CO,0,18,12,0,5,0,0,0
3421,C930NO3,0,13,9,1,6,0,0,0
3422,NBCALO,0,24,15,1,6,0,0,0
3423,C3MCODBPAN,0,5,5,1,6,0,0,0
3424,NC1313O,0,20,13,1,6,0,0,0
3425,HOCH2CH2O,0,5,2,0,2,0,0,0
3426,C524O,0,9,5,0,3,0,0,0
3427,HM22C4OOH,0,14,6,0,3,0,0,0
3428,DNC524CO,0,8,5,2,9,0,0,0
3429,NCRESO,0,8,7,1,7,0,0,0
3430,HMACROH,0,8,4,0,4,0,0,0
3431,BCALCOOH,0,24,15,0,4,0,0,0
3432,TLEMUCPAN,0,7,7,1,7,0,0,0
3433,BCLKCOOH,0,22,14,0,5,0,0,0
3434,C105O,0,15,10,0,4,0,0,0
3435,C615CO2OOH,0,8,6,0,4,0,0,0
3436,ISOP34O,0,9,5,0,2,0,0,0
3437,HMAC,0,6,4,0,2,0,0,0
3438,HPC52PAN,0,9,5,1,10,0,0,0
3439,NC51O,0,8,5,1,5,0,0,0
3440,C5PAN4,0,9,5,1,5,0,0,0
3441,MIBK3COO,0,9,6,0,3,0,0,0
