! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Sparse Biadjacency Matrix, aka Stoichiometric Matrix, in CSV format
! 
! Generated by KPP-3.3.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
! 
! File                 : mcm_BiadjacencyMatrix.csv
! Equation file        : mcm.kpp
! Output root filename : mcm
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



spc_name,species_index,reaction_index,stoichiometric_coefficient
TMBCHO,4104,9063,-1
DMPHO2,4545,9063,1
HO2,5825,9063,1
CO,5828,9063,1
TMBCHO,4104,9064,-1
TMBCO3,4647,9064,1
HNO3,5772,9064,1
NO3,5832,9064,-1
DMPHO2,4545,9065,1
TMBCO3,4647,9065,-1
NO,5826,9065,-1
NO2,5831,9065,1
DMPHO2,4545,9066,1
TMBCO3,4647,9066,-1
NO2,5831,9066,1
NO3,5832,9066,-1
DMPHO,3877,9067,1
DMPHO2,4545,9067,-1
NO,5826,9067,-1
NO2,5831,9067,1
DMPHO,3877,9068,1
DMPHO2,4545,9068,-1
NO2,5831,9068,1
NO3,5832,9068,-1
DMPHOHNO2,437,9069,1
DMPHO,3877,9069,-1
NO2,5831,9069,-1
TMBPAN,3654,9070,1
TMBCO3,4647,9070,-1
NO2,5831,9070,-1
TMBPAN,3654,9071,-1
TMBCO3,4647,9071,1
NO2,5831,9071,1
TMBCO3H,1291,9072,1
TMBCO3,4647,9072,-1
HO2,5825,9072,-1
TMBCO2H,438,9073,1
TMBCO3,4647,9073,-1
HO2,5825,9073,-1
O3,5830,9073,1
DMPHO2,4545,9074,1
TMBCO3,4647,9074,-1
TMBCO2H,438,9075,1
TMBCO3,4647,9075,-1
DMPHOOH,2272,9076,1
DMPHO2,4545,9076,-1
HO2,5825,9076,-1
DMPHO,3877,9077,1
DMPHO2,4545,9077,-1
TMBCO3H,1291,9078,-1
DMPHO2,4545,9078,1
OH,5824,9078,1
TMBCO3H,1291,9079,-1
TMBCO3,4647,9079,1
OH,5824,9079,-1
TMBCO2H,438,9080,-1
DMPHO2,4545,9080,1
OH,5824,9080,-1
DMPHOOH,2272,9081,-1
DMPHO2,4545,9081,1
OH,5824,9081,-1
DMPHOOH,2272,9082,-1
DMPHO,3877,9082,1
OH,5824,9082,1
DMPHOOH,2272,9083,1
TMBPAN,3654,9083,-1
OH,5824,9083,-1
CO,5828,9083,1
NO2,5831,9083,1
DMPHOHNO2,437,9084,-1
MXYOHNO2O2,4648,9084,1
OH,5824,9084,-1
TM135BPRO,3791,9085,1
TM135BPRO2,4541,9085,-1
NO,5826,9085,-1
NO2,5831,9085,1
TM135BPNO3,2273,9086,1
TM135BPRO2,4541,9086,-1
NO,5826,9086,-1
TM135BPRO,3791,9087,-1
C5MDICARB,5658,9087,1
MGLYOX,5798,9087,1
HO2,5825,9087,1
TM135BPRO,3791,9088,-1
MXYFUONE,5486,9088,1
MGLYOX,5798,9088,1
HO2,5825,9088,1
TM135BPRO,3791,9089,1
TM135BPRO2,4541,9089,-1
NO2,5831,9089,1
NO3,5832,9089,-1
TM135BPOOH,1292,9090,1
TM135BPRO2,4541,9090,-1
HO2,5825,9090,-1
TM135BPRO,3791,9091,1
TM135BPRO2,4541,9091,-1
TM135OBPOH,3539,9092,1
TM135BPRO2,4541,9092,-1
TM135BP2OH,439,9093,1
TM135BPRO2,4541,9093,-1
TM135BPNO3,2273,9094,-1
TM135BPRO,3791,9094,1
NO2,5831,9094,1
TM135BPNO3,2273,9095,-1
TM135OBPOH,3539,9095,1
OH,5824,9095,-1
NO2,5831,9095,1
TM135BPOOH,1292,9096,-1
TM135BPRO,3791,9096,1
OH,5824,9096,1
TM135BPOOH,1292,9097,-1
TM135OBPOH,3539,9097,1
TM135BP2OH,439,9098,-1
TM135OBPOH,3539,9098,1
OH,5824,9098,-1
HO2,5825,9098,1
TM135OBPOH,3539,9099,-1
C4MCODBCO3,5563,9099,1
MGLYOX,5798,9099,1
HO2,5825,9099,1
TM135OBPOH,3539,9100,-1
C4MCODBCO3,5563,9100,1
MGLYOX,5798,9100,1
OH,5824,9100,-1
TM135OXMUC,4542,9101,-1
C7M2CO5O2,5549,9101,1
HO2,5825,9101,1
CO,5828,9101,1
TM135OXMUC,4542,9102,-1
EPXMALKT,5134,9102,1
CH3CO3,5818,9102,1
HO2,5825,9102,1
CO,5828,9102,1
TM135OXMUC,4542,9103,-1
TM135MUCO2,5133,9103,1
OH,5824,9103,-1
TM135OXMUC,4542,9104,-1
TM135MUCO3,5343,9104,1
OH,5824,9104,-1
TM135OXMUC,4542,9105,-1
TM135MUCO3,5343,9105,1
HNO3,5772,9105,1
NO3,5832,9105,-1
MGLOOC,3483,9106,1
TM135OXMUC,4542,9106,-1
EPXMALKT,5134,9106,1
O3,5830,9106,-1
TM135MUCO,4035,9107,1
TM135MUCO2,5133,9107,-1
NO,5826,9107,-1
NO2,5831,9107,1
TM135MUNO3,3878,9108,1
TM135MUCO2,5133,9108,-1
NO,5826,9108,-1
TM135MUCO,4035,9109,-1
EPXMALKT,5134,9109,1
MGLYOX,5798,9109,1
HO2,5825,9109,1
TM135MUCO,4035,9110,-1
C5CO243OH,4459,9110,1
C3MDIALO2,5560,9110,1
TM135MUCO,4035,9111,1
TM135MUCO2,5133,9111,-1
NO2,5831,9111,1
NO3,5832,9111,-1
TM135MUOOH,1293,9112,1
TM135MUCO2,5133,9112,-1
HO2,5825,9112,-1
TM135MUCO,4035,9113,1
TM135MUCO2,5133,9113,-1
TM135MUOH,440,9114,1
TM135MUCO2,5133,9114,-1
TM135MUNO3,3878,9115,-1
C5CO243OH,4459,9115,1
C3MDIALO2,5560,9115,1
OH,5824,9115,-1
NO2,5831,9115,1
TM135MUOOH,1293,9116,-1
TM135MUCO,4035,9116,1
OH,5824,9116,1
TM135MUOOH,1293,9117,-1
TM135MUCO2,5133,9117,1
OH,5824,9117,-1
TM135MUOH,440,9118,-1
TM135MUCO,4035,9118,1
HO2,5825,9118,1
TM135MUOH,440,9119,-1
TM135MUCO,4035,9119,1
OH,5824,9119,-1
TM135MUCO3,5343,9120,-1
C7M2CO5O2,5549,9120,1
NO,5826,9120,-1
NO2,5831,9120,1
TM135MUPAN,3657,9121,1
TM135MUCO3,5343,9121,-1
NO2,5831,9121,-1
TM135MUPAN,3657,9122,-1
TM135MUCO3,5343,9122,1
NO2,5831,9122,1
TM135MUCO3,5343,9123,-1
C7M2CO5O2,5549,9123,1
NO2,5831,9123,1
NO3,5832,9123,-1
TM135MUO3H,1294,9124,1
TM135MUCO3,5343,9124,-1
HO2,5825,9124,-1
TM135MUO2H,1295,9125,1
TM135MUCO3,5343,9125,-1
HO2,5825,9125,-1
O3,5830,9125,1
TM135MUCO3,5343,9126,-1
C7M2CO5O2,5549,9126,1
TM135MUO2H,1295,9127,1
TM135MUCO3,5343,9127,-1
C7M2CO5O,790,9128,1
C7M2CO5O2,5549,9128,-1
NO,5826,9128,-1
NO2,5831,9128,1
C7M2CO5O,790,9129,-1
C5MDICARB,5658,9129,1
CH3CO3,5818,9129,1
C7M2CO5O,790,9130,1
C7M2CO5O2,5549,9130,-1
NO2,5831,9130,1
NO3,5832,9130,-1
C7M2CO5OOH,4066,9131,1
C7M2CO5O2,5549,9131,-1
HO2,5825,9131,-1
C7M2CO5O,790,9132,1
C7M2CO5O2,5549,9132,-1
C7M2CO5OH,1840,9133,1
C7M2CO5O2,5549,9133,-1
C7M3CO,3658,9134,1
C7M2CO5O2,5549,9134,-1
TM135MUPAN,3657,9135,-1
C5MDICARB,5658,9135,1
CH3O2,5803,9135,1
OH,5824,9135,-1
CO,5828,9135,1
NO2,5831,9135,1
TM135MUO3H,1294,9136,-1
C7M2CO5O2,5549,9136,1
OH,5824,9136,1
TM135MUO3H,1294,9137,-1
TM135MUCO3,5343,9137,1
OH,5824,9137,-1
TM135MUO2H,1295,9138,-1
C7M2CO5O2,5549,9138,1
HO2,5825,9138,1
TM135MUO2H,1295,9139,-1
C7M2CO5O2,5549,9139,1
OH,5824,9139,-1
C7M2CO5O,790,9140,1
C7M2CO5OOH,4066,9140,-1
OH,5824,9140,1
C7M2CO5OOH,4066,9141,-1
C5MDICARB,5658,9141,1
CH3CO3,5818,9141,1
OH,5824,9141,1
CO24C53OOH,3806,9142,1
C7M2CO5OOH,4066,9142,-1
CH3CO3,5818,9142,1
HO2,5825,9142,1
CO,5828,9142,1
C7M3CO,3658,9143,1
C7M2CO5OOH,4066,9143,-1
C7M2CO5OH,1840,9144,-1
C5MDICARB,5658,9144,1
CH3CO3,5818,9144,1
HO2,5825,9144,1
C7M2CO5OH,1840,9145,-1
C7M3CO,3658,9145,1
OH,5824,9145,-1
HO2,5825,9145,1
C7M3CO,3658,9146,-1
C4MCODBCO3,5563,9146,1
CH3CO3,5818,9146,1
C7M3CO,3658,9147,-1
C5CO234,5596,9147,1
CH3CO3,5818,9147,1
HO2,5825,9147,1
CO,5828,9147,1
C7M3CO,3658,9148,-1
C4MCODBCO3,5563,9148,1
CH3CO3,5818,9148,1
OH,5824,9148,-1
EPXMALKT,5134,9149,-1
CO24C53O2,5592,9149,1
HO2,5825,9149,1
CO,5828,9149,1
EPXMALKT,5134,9150,-1
C3MDIALO2,5560,9150,1
CH3CO3,5818,9150,1
EPXMALKT,5134,9151,-1
EPXMKTCO3,5215,9151,1
OH,5824,9151,-1
EPXMALKT,5134,9152,-1
EPXMKTCO3,5215,9152,1
HNO3,5772,9152,1
NO3,5832,9152,-1
EPXMKTCO3,5215,9153,-1
CO24C53O2,5592,9153,1
NO,5826,9153,-1
NO2,5831,9153,1
EPXMKTPAN,2912,9154,1
EPXMKTCO3,5215,9154,-1
NO2,5831,9154,-1
EPXMKTPAN,2912,9155,-1
EPXMKTCO3,5215,9155,1
NO2,5831,9155,1
EPXMKTCO3,5215,9156,-1
CO24C53O2,5592,9156,1
NO2,5831,9156,1
NO3,5832,9156,-1
EPXMKTCO3H,1296,9157,1
EPXMKTCO3,5215,9157,-1
HO2,5825,9157,-1
EPXMKTCO2H,1297,9158,1
EPXMKTCO3,5215,9158,-1
HO2,5825,9158,-1
O3,5830,9158,1
EPXMKTCO3,5215,9159,-1
CO24C53O2,5592,9159,1
EPXMKTCO2H,1297,9160,1
EPXMKTCO3,5215,9160,-1
EPXMKTPAN,2912,9161,-1
C5CO234,5596,9161,1
OH,5824,9161,-1
CO,5828,9161,1
NO2,5831,9161,1
EPXMKTCO3H,1296,9162,-1
CO24C53O2,5592,9162,1
OH,5824,9162,1
EPXMKTCO3H,1296,9163,-1
EPXMKTCO3,5215,9163,1
OH,5824,9163,-1
EPXMKTCO2H,1297,9164,-1
CO24C53O2,5592,9164,1
HO2,5825,9164,1
EPXMKTCO2H,1297,9165,-1
CO24C53O2,5592,9165,1
OH,5824,9165,-1
TM135O,791,9166,1
TM135BZOL,3651,9166,-1
OH,5824,9166,-1
TM135BZOL,3651,9167,-1
TM135OLO2,4107,9167,1
OH,5824,9167,-1
TM135O,791,9168,1
TM135BZOL,3651,9168,-1
HNO3,5772,9168,1
NO3,5832,9168,-1
TM135BZOL,3651,9169,-1
NTM135OLO2,4108,9169,1
NO3,5832,9169,-1
TM135OLO,3661,9170,1
TM135OLO2,4107,9170,-1
NO,5826,9170,-1
NO2,5831,9170,1
TM135OLO,3661,9171,-1
C5CODBCO2H,5250,9171,1
MGLYOX,5798,9171,1
HO2,5825,9171,1
TM135OLO,3661,9172,1
TM135OLO2,4107,9172,-1
NO2,5831,9172,1
NO3,5832,9172,-1
TM135OLOOH,1298,9173,1
TM135OLO2,4107,9173,-1
HO2,5825,9173,-1
TM135OLO,3661,9174,1
TM135OLO2,4107,9174,-1
TM135OLOH,105,9175,1
TM135OLO2,4107,9175,-1
TM135OLOOH,1298,9176,-1
TM135OLO,3661,9176,1
OH,5824,9176,1
TM135OLOOH,1298,9177,-1
TM135OLO2,4107,9177,1
OH,5824,9177,-1
TM135OLOH,105,9178,-1
TM135OLO,3661,9178,1
OH,5824,9178,-1
NTM135OLO,2914,9179,1
NTM135OLO2,4108,9179,-1
NO,5826,9179,-1
NO2,5831,9179,1
NTM135OLO,2914,9180,-1
C5CODBCO2H,5250,9180,1
MGLYOX,5798,9180,1
NO2,5831,9180,1
NTM135OLO,2914,9181,1
NTM135OLO2,4108,9181,-1
NO2,5831,9181,1
NO3,5832,9181,-1
NTM135LOOH,3660,9182,1
NTM135OLO2,4108,9182,-1
HO2,5825,9182,-1
NTM135OLO,2914,9183,1
NTM135OLO2,4108,9183,-1
NTM135OLOH,1841,9184,1
NTM135OLO2,4108,9184,-1
NTM135OLO,2914,9185,1
NTM135LOOH,3660,9185,-1
OH,5824,9185,1
NTM135LOOH,3660,9186,-1
NTM135OLO2,4108,9186,1
OH,5824,9186,-1
NTM135OLOH,1841,9187,-1
NTM135OLO,2914,9187,1
OH,5824,9187,-1
TM135O,791,9188,-1
TM135BZOL,3651,9188,1
HO2,5825,9188,-1
TM124B,3541,9189,-1
TM124BO2,3969,9189,1
OH,5824,9189,-1
TM124B,3541,9190,-1
TM124BPRO2,4662,9190,1
OH,5824,9190,-1
TM124B,3541,9191,-1
TM124OXMUC,4559,9191,1
OH,5824,9191,-1
HO2,5825,9191,1
TM124B,3541,9192,-1
TM124OL,3542,9192,1
OH,5824,9192,-1
HO2,5825,9192,1
TM124B,3541,9193,-1
TM124BO2,3969,9193,1
HNO3,5772,9193,1
NO3,5832,9193,-1
TM124BO,2276,9194,1
TM124BO2,3969,9194,-1
NO,5826,9194,-1
NO2,5831,9194,1
TM124BNO3,2277,9195,1
TM124BO2,3969,9195,-1
NO,5826,9195,-1
TM124BO,2276,9196,1
TM124BO2,3969,9196,-1
NO2,5831,9196,1
NO3,5832,9196,-1
TM124BOOH,1299,9197,1
TM124BO2,3969,9197,-1
HO2,5825,9197,-1
TM124BO,2276,9198,1
TM124BO2,3969,9198,-1
TM124BO2,3969,9199,-1
TM124BCHO,4110,9199,1
TM124BOH,441,9200,1
TM124BO2,3969,9200,-1
TM124BO,2276,9201,-1
TM124BCHO,4110,9201,1
HO2,5825,9201,1
TM124BOOH,1299,9202,-1
TM124BO,2276,9202,1
OH,5824,9202,1
TM124BOOH,1299,9203,-1
TM124BCHO,4110,9203,1
TM124BOH,441,9204,-1
TM124BCHO,4110,9204,1
OH,5824,9204,-1
HO2,5825,9204,1
TM124BO,2276,9205,1
TM124BNO3,2277,9205,-1
NO2,5831,9205,1
TM124BNO3,2277,9206,-1
TM124BCHO,4110,9206,1
OH,5824,9206,-1
NO2,5831,9206,1
TM124BCHO,4110,9207,-1
TM124BCO3,4664,9207,1
HO2,5825,9207,1
TM124BCHO,4110,9208,-1
DM124O2,4563,9208,1
HO2,5825,9208,1
CO,5828,9208,1
TM124BCHO,4110,9209,-1
TM124BCO3,4664,9209,1
OH,5824,9209,-1
TM124BCHO,4110,9210,-1
TM124BCO3,4664,9210,1
HNO3,5772,9210,1
NO3,5832,9210,-1
DM124O2,4563,9211,1
TM124BCO3,4664,9211,-1
NO,5826,9211,-1
NO2,5831,9211,1
TM124BPAN,2916,9212,1
TM124BCO3,4664,9212,-1
NO2,5831,9212,-1
TM124BPAN,2916,9213,-1
TM124BCO3,4664,9213,1
NO2,5831,9213,1
TM124BCO3H,1300,9214,1
TM124BCO3,4664,9214,-1
HO2,5825,9214,-1
TM124BCO2H,442,9215,1
TM124BCO3,4664,9215,-1
HO2,5825,9215,-1
O3,5830,9215,1
DM124O2,4563,9216,1
TM124BCO3,4664,9216,-1
TM124BCO2H,442,9217,1
TM124BCO3,4664,9217,-1
DM124O,2279,9218,1
DM124O2,4563,9218,-1
NO,5826,9218,-1
NO2,5831,9218,1
DM124OHNO2,443,9219,1
DM124O,2279,9219,-1
NO2,5831,9219,-1
NO2,5831,9220,1
NO3,5832,9220,-1
DM124OOH,3802,9221,1
DM124O2,4563,9221,-1
HO2,5825,9221,-1
DM124O,2279,9222,1
DM124O2,4563,9222,-1
TM124BPAN,2916,9223,-1
DM124OOH,3802,9223,1
OH,5824,9223,-1
CO,5828,9223,1
NO2,5831,9223,1
TM124BCO3H,1300,9224,-1
DM124O2,4563,9224,1
OH,5824,9224,1
TM124BCO3H,1300,9225,-1
TM124BCO3,4664,9225,1
OH,5824,9225,-1
TM124BCO2H,442,9226,-1
DM124O2,4563,9226,1
OH,5824,9226,-1
DM124O,2279,9227,1
DM124OOH,3802,9227,-1
OH,5824,9227,1
DM124OOH,3802,9228,-1
DM124O2,4563,9228,1
OH,5824,9228,-1
DM124OHNO2,443,9229,-1
TM124NO2O2,4895,9229,1
OH,5824,9229,-1
TM124NO2O,3804,9230,1
TM124NO2O2,4895,9230,-1
NO,5826,9230,-1
NO2,5831,9230,1
TM124NO2O,3804,9231,-1
C5DBCOCO2H,4269,9231,1
HO2,5825,9231,1
CO,5828,9231,2
NO2,5831,9231,1
TM124NO2O,3804,9232,1
TM124NO2O2,4895,9232,-1
NO2,5831,9232,1
NO3,5832,9232,-1
TM124NOOH,1302,9233,1
TM124NO2O2,4895,9233,-1
HO2,5825,9233,-1
TM124NO2O,3804,9234,1
TM124NO2O2,4895,9234,-1
TM124NOOH,1302,9235,-1
TM124NO2O,3804,9235,1
OH,5824,9235,1
TM124NOOH,1302,9236,-1
TM124NO2O2,4895,9236,1
OH,5824,9236,-1
TM124BPRO2,4662,9237,-1
TM124BPRO,5595,9237,1
NO,5826,9237,-1
NO2,5831,9237,1
TM124BPNO3,2919,9238,1
TM124BPRO2,4662,9238,-1
NO,5826,9238,-1
TM124BPRO,5595,9239,-1
MC5DICARB,5643,9239,1
MGLYOX,5798,9239,1
HO2,5825,9239,1
C7BDICARB,4321,9240,1
TM124BPRO,5595,9240,-1
GLYOX,5807,9240,1
HO2,5825,9240,1
BIACET,5522,9241,1
TM124BPRO,5595,9241,-1
C4MDIAL,5789,9241,1
HO2,5825,9241,1
TM124BPRO,5595,9242,-1
C4DBDIKET,5601,9242,1
MGLYOX,5798,9242,1
HO2,5825,9242,1
PXYFUONE,5506,9243,1
BIACET,5522,9243,1
TM124BPRO,5595,9243,-1
HO2,5825,9243,1
TMB1FUONE,5036,9244,1
TM124BPRO,5595,9244,-1
MGLYOX,5798,9244,1
HO2,5825,9244,1
TM124BPRO2,4662,9245,-1
TM124BPRO,5595,9245,1
NO2,5831,9245,1
NO3,5832,9245,-1
TM124BPOOH,1303,9246,1
TM124BPRO2,4662,9246,-1
HO2,5825,9246,-1
TM124BPRO2,4662,9247,-1
TM124BPRO,5595,9247,1
TM124BP2OH,106,9248,1
TM124BPRO2,4662,9248,-1
TM124BPNO3,2919,9249,-1
TM124BPRO,5595,9249,1
NO2,5831,9249,1
TM124BPNO3,2919,9250,-1
MXYOBPEROH,4022,9250,1
CH3O2,5803,9250,1
OH,5824,9250,-1
NO2,5831,9250,1
TM124BPOOH,1303,9251,-1
TM124BPRO,5595,9251,1
OH,5824,9251,1
TM124BPOOH,1303,9252,-1
TM124BPRO2,4662,9252,1
OH,5824,9252,-1
TM124BP2OH,106,9253,-1
TM124BPRO,5595,9253,1
OH,5824,9253,-1
C7BDICARB,4321,9254,-1
BIACET,5522,9254,1
CH3CO3,5818,9254,1
HO2,5825,9254,1
CO,5828,9254,1
C7BDICARB,4321,9255,-1
MGLYOX,5798,9255,1
CH3CO3,5818,9255,2
C7BDICARB,4321,9256,-1
C7BDCO2,5172,9256,1
OH,5824,9256,-1
C7BDCO,4039,9257,1
C7BDCO2,5172,9257,-1
NO,5826,9257,-1
NO2,5831,9257,1
C7BDCO,4039,9258,-1
BIACET,5522,9258,1
MGLYOX,5798,9258,1
HO2,5825,9258,1
C7BDCO,4039,9259,-1
C5CO243OH,4459,9259,1
CH3CO3,5818,9259,1
C7BDCO,4039,9260,1
C7BDCO2,5172,9260,-1
NO2,5831,9260,1
NO3,5832,9260,-1
C7BDCOOH,2923,9261,1
C7BDCO2,5172,9261,-1
HO2,5825,9261,-1
C7BDCO,4039,9262,1
C7BDCO2,5172,9262,-1
C7BDCOH,1842,9263,1
C7BDCO2,5172,9263,-1
C7BDCOOH,2923,9264,-1
C5CO243OH,4459,9264,1
CH3CO3,5818,9264,1
OH,5824,9264,1
C7BDCOOH,2923,9265,-1
C7BDCO,4039,9265,1
OH,5824,9265,1
C7BDCOOH,2923,9266,-1
C7BDCO2,5172,9266,1
OH,5824,9266,-1
C7BDCOH,1842,9267,-1
C5CO243OH,4459,9267,1
CH3CO3,5818,9267,1
HO2,5825,9267,1
C7BDCOH,1842,9268,-1
C7BDCO,4039,9268,1
OH,5824,9268,-1
TMB1FUO2,4217,9269,1
TMB1FUONE,5036,9269,-1
OH,5824,9269,-1
TMB1FUO,1843,9270,1
TMB1FUO2,4217,9270,-1
NO,5826,9270,-1
NO2,5831,9270,1
TMB1FUO,1843,9271,-1
C5OCO3M,4218,9271,1
HO2,5825,9271,1
TMB1FUO,1843,9272,1
TMB1FUO2,4217,9272,-1
NO2,5831,9272,1
NO3,5832,9272,-1
TMB1FUOOH,1304,9273,1
TMB1FUO2,4217,9273,-1
HO2,5825,9273,-1
TMB1FUO,1843,9274,1
TMB1FUO2,4217,9274,-1
TMB1FUOH,107,9275,1
TMB1FUO2,4217,9275,-1
TMB1FUOOH,1304,9276,-1
TMB1FUO,1843,9276,1
OH,5824,9276,1
TMB1FUOOH,1304,9277,-1
TMB1FUO2,4217,9277,1
OH,5824,9277,-1
TMB1FUOH,107,9278,-1
TMB1FUO,1843,9278,1
OH,5824,9278,-1
C5OCO3M,4218,9279,-1
MEKBO2,5685,9279,1
HO2,5825,9279,1
CO,5828,9279,1
C5OCO3M,4218,9280,-1
MEKBO2,5685,9280,1
OH,5824,9280,-1
CO,5828,9280,1
NTMB1FUO2,4431,9281,1
TMB1FUONE,5036,9281,-1
NO3,5832,9281,-1
NTMB1FUO,793,9282,1
NTMB1FUO2,4431,9282,-1
NO,5826,9282,-1
NO2,5831,9282,1
NTMB1FUO,793,9283,-1
C5OCO3M,4218,9283,1
NO2,5831,9283,1
NTMB1FUO,793,9284,1
NTMB1FUO2,4431,9284,-1
NO2,5831,9284,1
NO3,5832,9284,-1
NTMB1FUOOH,2282,9285,1
NTMB1FUO2,4431,9285,-1
HO2,5825,9285,-1
NTMB1FUO,793,9286,1
NTMB1FUO2,4431,9286,-1
NTMB1FUO,793,9287,1
NTMB1FUOOH,2282,9287,-1
OH,5824,9287,1
NTMB1FUOOH,2282,9288,-1
NTMB1FUO2,4431,9288,1
OH,5824,9288,-1
C5OCO3M,4218,9289,1
TMB1FUONE,5036,9289,-1
O3,5830,9289,-1
TM124QONE,2283,9290,-1
TM124QO2,4221,9290,1
OH,5824,9290,-1
TM124QO,108,9291,1
TM124QO2,4221,9291,-1
NO,5826,9291,-1
NO2,5831,9291,1
TM124QO,108,9292,-1
C7MOHCOCO3,4865,9292,1
TM124QO,108,9293,1
TM124QO2,4221,9293,-1
NO2,5831,9293,1
NO3,5832,9293,-1
TM124QOOH,1306,9294,1
TM124QO2,4221,9294,-1
HO2,5825,9294,-1
TM124QO,108,9295,1
TM124QO2,4221,9295,-1
TM124QOH,109,9296,1
TM124QO2,4221,9296,-1
TM124QO,108,9297,1
TM124QOOH,1306,9297,-1
OH,5824,9297,1
TM124QOOH,1306,9298,-1
TM124QO2,4221,9298,1
OH,5824,9298,-1
TM124QOH,109,9299,-1
C7MOHCOCO3,4865,9299,1
OH,5824,9299,-1
C7MOHCOCO3,4865,9300,-1
DMKCOOH,4866,9300,1
CH3CO3,5818,9300,1
NO,5826,9300,-1
NO2,5831,9300,1
C7MOHCOPAN,2924,9301,1
C7MOHCOCO3,4865,9301,-1
NO2,5831,9301,-1
C7MOHCOPAN,2924,9302,-1
C7MOHCOCO3,4865,9302,1
NO2,5831,9302,1
C7MOHCOCO3,4865,9303,-1
DMKCOOH,4866,9303,1
CH3CO3,5818,9303,1
NO2,5831,9303,1
NO3,5832,9303,-1
C7MOCOCO3H,2285,9304,1
C7MOHCOCO3,4865,9304,-1
HO2,5825,9304,-1
C7MOHCOCO3,4865,9305,-1
DMKCOOH,4866,9305,1
CH3CO3,5818,9305,1
C7MOHCOPAN,2924,9306,-1
DMKCOOH,4866,9306,1
OH,5824,9306,-1
CO,5828,9306,1
NO2,5831,9306,1
C7MOCOCO3H,2285,9307,-1
DMKCOOH,4866,9307,1
CH3CO3,5818,9307,1
OH,5824,9307,1
C7MOCOCO3H,2285,9308,-1
C7MOHCOCO3,4865,9308,1
OH,5824,9308,-1
TM124QONE,2283,9309,-1
NTM124QO2,4864,9309,1
NO3,5832,9309,-1
NTM124QO,794,9310,1
NTM124QO2,4864,9310,-1
NO,5826,9310,-1
NO2,5831,9310,1
NTM124QO,794,9311,-1
CO4DBC9,4044,9311,1
NO2,5831,9311,1
NTM124QO,794,9312,1
NTM124QO2,4864,9312,-1
NO2,5831,9312,1
NO3,5832,9312,-1
NTM124QOOH,2286,9313,1
NTM124QO2,4864,9313,-1
HO2,5825,9313,-1
NTM124QO,794,9314,1
NTM124QO2,4864,9314,-1
NTM124QO,794,9315,1
NTM124QOOH,2286,9315,-1
OH,5824,9315,1
NTM124QOOH,2286,9316,-1
NTM124QO2,4864,9316,1
OH,5824,9316,-1
CO4DBC9,4044,9317,-1
C4DBM2CO3,5117,9317,1
CH3CO3,5818,9317,1
CO4DBC9,4044,9318,-1
C5CO234,5596,9318,1
CH3CO3,5818,9318,1
OH,5824,9318,-1
CO,5828,9318,2
TM124OXMUC,4559,9319,-1
C7CO2M5O2,5484,9319,1
HO2,5825,9319,1
CO,5828,9319,1
TM124OXMUC,4559,9320,-1
EPXM2C4DAL,5110,9320,1
CH3CO3,5818,9320,1
HO2,5825,9320,1
CO,5828,9320,1
TM124OXMUC,4559,9321,-1
TM124MUCO2,5408,9321,1
OH,5824,9321,-1
TM124OXMUC,4559,9322,-1
TM124MUCO3,5553,9322,1
OH,5824,9322,-1
TM124OXMUC,4559,9323,-1
TM124MUCO3,5553,9323,1
HNO3,5772,9323,1
NO3,5832,9323,-1
TM124OXMUC,4559,9324,-1
MGLOOB,4607,9324,1
EPXM2C4DAL,5110,9324,1
O3,5830,9324,-1
TM124MUCO,4045,9325,1
TM124MUCO2,5408,9325,-1
NO,5826,9325,-1
NO2,5831,9325,1
TM124MUNO3,3672,9326,1
TM124MUCO2,5408,9326,-1
NO,5826,9326,-1
TM124MUCO,4045,9327,-1
EPXM2C4DAL,5110,9327,1
MGLYOX,5798,9327,1
HO2,5825,9327,1
TM124MUCO,4045,9328,-1
C4MCO2O2,5552,9328,1
CO2H3CHO,5790,9328,1
TM124MUCO,4045,9329,1
TM124MUCO2,5408,9329,-1
NO2,5831,9329,1
NO3,5832,9329,-1
TM124MUOOH,1308,9330,1
TM124MUCO2,5408,9330,-1
HO2,5825,9330,-1
TM124MUCO,4045,9331,1
TM124MUCO2,5408,9331,-1
TM124MUCOH,795,9332,1
TM124MUCO2,5408,9332,-1
TM124MUCCO,3812,9333,1
TM124MUCO2,5408,9333,-1
